VID_ID,DS_CAT,DS_CAT_NAME,FRAME_S1,FRAME_S2,FRAME_AC,SCORE,FRAME_AC_PROMPT,FILENAME
MaGcsfxDsNo,2,bacon,1,82,13,0.88567656,"a woman is preparing food in an oven",results8/states_2/0886_MaGcsfxDsNo.jpg
MaGcsfxDsNo,2,bacon,2,79,31,0.97218657,"a woman is putting food into a pot on the stove",results9/states_2/0972_MaGcsfxDsNo.jpg
McLvIwbO9rw,2,bacon,223,613,238,0.8920936,"a man is putting bacon in an air fryer",results/states_2/0892_McLvIwbO9rw.jpg
McLvIwbO9rw,2,bacon,40,690,238,0.98999023,"a man is putting bacon in an air fryer",results10/states_2/0990_McLvIwbO9rw.jpg
McLvIwbO9rw,2,bacon,40,692,238,0.9911333,"a man is putting bacon in an air fryer",results11/states_2/0991_McLvIwbO9rw.jpg
McLvIwbO9rw,2,bacon,40,639,238,0.95714265,"a man is putting bacon in an air fryer",results2/states_2/0957_McLvIwbO9rw.jpg
McLvIwbO9rw,2,bacon,224,639,238,0.9578654,"a man is putting bacon in an air fryer",results3/states_2/0958_McLvIwbO9rw.jpg
McLvIwbO9rw,2,bacon,224,627,238,0.7038262,"a man is putting bacon in an air fryer",results4/states_2/0704_McLvIwbO9rw.jpg
McLvIwbO9rw,2,bacon,221,639,238,0.9822939,"a man is putting bacon in an air fryer",results5/states_2/0982_McLvIwbO9rw.jpg
McLvIwbO9rw,2,bacon,223,693,238,0.9337122,"a man is putting bacon in an air fryer",results6/states_2/0934_McLvIwbO9rw.jpg
McLvIwbO9rw,2,bacon,222,639,238,0.8731245,"a man is putting bacon in an air fryer",results7/states_2/0873_McLvIwbO9rw.jpg
McLvIwbO9rw,2,bacon,220,631,240,0.94892573,"a man is putting bacon in an air fryer",results8/states_2/0949_McLvIwbO9rw.jpg
McLvIwbO9rw,2,bacon,40,693,238,0.9884444,"a man is putting bacon in an air fryer",results9/states_2/0988_McLvIwbO9rw.jpg
Me6OgPnQEGY,2,bacon,94,153,102,0.90194523,"a man putting bacon in the oven",results/states_2/0902_Me6OgPnQEGY.jpg
Me6OgPnQEGY,2,bacon,94,139,102,0.95212823,"a man putting bacon in the oven",results2/states_2/0952_Me6OgPnQEGY.jpg
Me6OgPnQEGY,2,bacon,94,136,101,0.96856195,"a man putting bacon in the oven",results3/states_2/0969_Me6OgPnQEGY.jpg
Me6OgPnQEGY,2,bacon,94,115,101,0.98303384,"a man putting bacon in the oven",results5/states_2/0983_Me6OgPnQEGY.jpg
Me6OgPnQEGY,2,bacon,77,157,86,0.7585178,"a man is putting bacon on tin foil on a counter",results7/states_2/0759_Me6OgPnQEGY.jpg
Me6OgPnQEGY,2,bacon,2,136,86,0.97325635,"a man is putting bacon on tin foil on a counter",results9/states_2/0973_Me6OgPnQEGY.jpg
MfTSwCv0XbQ,2,bacon,23,154,42,0.9797727,"a person cutting a piece of bacon on a napkin",results10/states_2/0980_MfTSwCv0XbQ.jpg
MfTSwCv0XbQ,2,bacon,22,114,43,0.9909162,"a person is putting bacon on a napkin",results11/states_2/0991_MfTSwCv0XbQ.jpg
MfTSwCv0XbQ,2,bacon,23,162,42,0.9539932,"a person is putting bacon on a napkin",results3/states_2/0954_MfTSwCv0XbQ.jpg
MfTSwCv0XbQ,2,bacon,22,163,36,0.7411343,"a man is cutting up a piece of chicken on a napkin",results4/states_2/0741_MfTSwCv0XbQ.jpg
MfTSwCv0XbQ,2,bacon,23,155,43,0.85352874,"a person is putting bacon on a napkin",results6/states_2/0854_MfTSwCv0XbQ.jpg
MfTSwCv0XbQ,2,bacon,22,162,43,0.9189773,"a person is putting bacon on a napkin",results8/states_2/0919_MfTSwCv0XbQ.jpg
MjEzJnnUeWU,2,bacon,54,91,74,0.8926488,"an image of a kitchen with bacon on it",results6/states_2/0893_MjEzJnnUeWU.jpg
MjEzJnnUeWU,2,bacon,43,91,74,0.77999943,"an image of a kitchen with bacon on it",results7/states_2/0780_MjEzJnnUeWU.jpg
MjEzJnnUeWU,2,bacon,61,91,74,0.91546416,"an image of a kitchen with bacon on it",results8/states_2/0915_MjEzJnnUeWU.jpg
MjEzJnnUeWU,2,bacon,54,91,74,0.9711619,"an image of a kitchen with bacon on it",results9/states_2/0971_MjEzJnnUeWU.jpg
N185VEZBpVg,2,bacon,51,176,68,0.9671,"a person is putting bacon on a piece of paper",results10/states_2/0967_N185VEZBpVg.jpg
N185VEZBpVg,2,bacon,51,176,68,0.98632646,"a person is putting bacon on a piece of paper",results11/states_2/0986_N185VEZBpVg.jpg
N185VEZBpVg,2,bacon,51,178,72,0.98168385,"a person is putting bacon on top of a piece of paper",results5/states_2/0982_N185VEZBpVg.jpg
N185VEZBpVg,2,bacon,51,193,71,0.8672824,"a person holding a piece of bacon on a piece of paper",results6/states_2/0867_N185VEZBpVg.jpg
N185VEZBpVg,2,bacon,51,186,69,0.7713244,"a person is putting bacon on a piece of paper",results7/states_2/0771_N185VEZBpVg.jpg
N185VEZBpVg,2,bacon,51,176,71,0.9556182,"a person holding a piece of bacon on a piece of paper",results8/states_2/0956_N185VEZBpVg.jpg
N185VEZBpVg,2,bacon,51,176,70,0.9733198,"a person is cutting bacon on a piece of paper",results9/states_2/0973_N185VEZBpVg.jpg
NG7D64wIFH4,2,bacon,79,391,159,0.9796653,"a person is putting bacon in an air fryer",results10/states_2/0980_NG7D64wIFH4.jpg
NG7D64wIFH4,2,bacon,79,384,138,0.9837795,"a person is cooking bacon in an air fryer",results11/states_2/0984_NG7D64wIFH4.jpg
NG7D64wIFH4,2,bacon,126,391,236,0.9563395,"an air fryer and a pot on a counter",results3/states_2/0956_NG7D64wIFH4.jpg
NG7D64wIFH4,2,bacon,75,403,156,0.87629944,"a person using an air fryer to cook bacon",results6/states_2/0876_NG7D64wIFH4.jpg
NG7D64wIFH4,2,bacon,130,402,134,0.82882595,"a person is putting bacon into an air fryer",results7/states_2/0829_NG7D64wIFH4.jpg
NG7D64wIFH4,2,bacon,129,403,181,0.8969765,"a person is putting bacon into an air fryer",results8/states_2/0897_NG7D64wIFH4.jpg
NG7D64wIFH4,2,bacon,79,391,175,0.97335005,"a person is cooking bacon in an air fryer",results9/states_2/0973_NG7D64wIFH4.jpg
NLQtpatKvfY,2,bacon,2,64,25,0.97995925,"a woman is slicing bacon on a plate",results10/states_2/0980_NLQtpatKvfY.jpg
NLQtpatKvfY,2,bacon,2,64,25,0.98993695,"a woman is slicing bacon on a plate",results11/states_2/0990_NLQtpatKvfY.jpg
NLQtpatKvfY,2,bacon,7,63,25,0.7689314,"a woman slicing bacon on a cutting board",results7/states_2/0769_NLQtpatKvfY.jpg
NU9_Bazpruk,2,bacon,12,205,169,0.98707217,"a woman is cutting bacon with a pair of tongs",results11/states_2/0987_NU9_Bazpruk.jpg
NU9_Bazpruk,2,bacon,12,205,173,0.97464025,"a person is slicing a piece of bacon with a knife",results9/states_2/0975_NU9_Bazpruk.jpg
NWL40v5fCnQ,2,bacon,32,376,82,0.98533624,"bacon cooking in a pot on the stove",results10/states_2/0985_NWL40v5fCnQ.jpg
NWL40v5fCnQ,2,bacon,29,380,74,0.9920529,"bacon being cooked in a pan on a stove",results11/states_2/0992_NWL40v5fCnQ.jpg
NWL40v5fCnQ,2,bacon,29,371,74,0.92402345,"bacon being cooked in a pan on a stove",results2/states_2/0924_NWL40v5fCnQ.jpg
NWL40v5fCnQ,2,bacon,29,366,88,0.96718836,"bacon being cooked in a pot on the stove",results5/states_2/0967_NWL40v5fCnQ.jpg
NWL40v5fCnQ,2,bacon,29,380,75,0.98601747,"a person cooking bacon in a pan on the stove",results9/states_2/0986_NWL40v5fCnQ.jpg
NaQo4mlW2rA,2,bacon,51,159,91,0.9844142,"a woman is putting a piece of chicken into an air fryer",results10/states_2/0984_NaQo4mlW2rA.jpg
NaQo4mlW2rA,2,bacon,51,159,98,0.9888563,"a person is putting bacon into an air fryer",results11/states_2/0989_NaQo4mlW2rA.jpg
NaQo4mlW2rA,2,bacon,51,155,139,0.9635176,"an air fryer is being used to cook bacon",results3/states_2/0964_NaQo4mlW2rA.jpg
NaQo4mlW2rA,2,bacon,51,153,91,0.78210187,"a woman is putting a piece of chicken into an air fryer",results4/states_2/0782_NaQo4mlW2rA.jpg
NaQo4mlW2rA,2,bacon,51,154,121,0.97586685,"a woman is cooking bacon in an air fryer",results5/states_2/0976_NaQo4mlW2rA.jpg
NaQo4mlW2rA,2,bacon,51,152,112,0.93112314,"a person is putting bacon into an air fryer",results6/states_2/0931_NaQo4mlW2rA.jpg
NaQo4mlW2rA,2,bacon,51,153,112,0.86610603,"a person is putting bacon into an air fryer",results7/states_2/0866_NaQo4mlW2rA.jpg
NaQo4mlW2rA,2,bacon,70,164,121,0.9029879,"a woman is cooking bacon in an air fryer",results8/states_2/0903_NaQo4mlW2rA.jpg
Nyra6QX6Wzs,2,bacon,16,295,53,0.99059516,"a person frying bacon in a pan on the stove",results11/states_2/0991_Nyra6QX6Wzs.jpg
Nyra6QX6Wzs,2,bacon,13,271,53,0.9405738,"a person frying bacon in a pan on the stove",results2/states_2/0941_Nyra6QX6Wzs.jpg
Nyra6QX6Wzs,2,bacon,16,295,180,0.96665335,"bacon is being cooked in a pan on the stove",results5/states_2/0967_Nyra6QX6Wzs.jpg
Nyra6QX6Wzs,2,bacon,13,295,56,0.9760629,"a person frying bacon in a pan on the stove",results9/states_2/0976_Nyra6QX6Wzs.jpg
O72RJLdXj-o,2,bacon,95,636,208,0.92032313,"a person is wrapping bacon in a bowl",results/states_2/0920_O72RJLdXj-o.jpg
O72RJLdXj-o,2,bacon,86,611,208,0.98063374,"a person is putting bacon in a bowl",results10/states_2/0981_O72RJLdXj-o.jpg
O72RJLdXj-o,2,bacon,86,421,205,0.99285346,"a person is preparing bacon wrapped shrimp in a bowl",results11/states_2/0993_O72RJLdXj-o.jpg
O72RJLdXj-o,2,bacon,86,638,208,0.95517105,"a person is wrapping bacon in a bowl",results2/states_2/0955_O72RJLdXj-o.jpg
O72RJLdXj-o,2,bacon,20,642,208,0.9811534,"a person is wrapping bacon in a bowl",results3/states_2/0981_O72RJLdXj-o.jpg
O72RJLdXj-o,2,bacon,84,643,215,0.79572785,"a person is putting bacon in a bowl",results4/states_2/0796_O72RJLdXj-o.jpg
O72RJLdXj-o,2,bacon,86,636,208,0.9860077,"a person is wrapping bacon in a bowl",results5/states_2/0986_O72RJLdXj-o.jpg
O72RJLdXj-o,2,bacon,23,617,205,0.80990446,"a person is preparing bacon wrapped shrimp in a bowl",results7/states_2/0810_O72RJLdXj-o.jpg
O72RJLdXj-o,2,bacon,34,611,205,0.9522848,"a person is preparing bacon wrapped shrimp in a bowl",results8/states_2/0952_O72RJLdXj-o.jpg
O72RJLdXj-o,2,bacon,86,637,216,0.9872806,"a person is putting bacon on a plate",results9/states_2/0987_O72RJLdXj-o.jpg
OJFdnNMAfK8,2,bacon,4,50,28,0.9700573,"a man is cutting ham with a knife on a cutting board",results10/states_2/0970_OJFdnNMAfK8.jpg
OJFdnNMAfK8,2,bacon,4,50,28,0.9887832,"a man is cutting ham with a knife on a cutting board",results11/states_2/0989_OJFdnNMAfK8.jpg
OJFdnNMAfK8,2,bacon,4,53,27,0.97054404,"a person cutting ham into strips on a cutting board",results9/states_2/0971_OJFdnNMAfK8.jpg
OZuUE9w5S_k,2,bacon,2,364,227,0.96876603,"a person slicing ham on a wooden cutting board",results10/states_2/0969_OZuUE9w5S_k.jpg
OZuUE9w5S_k,2,bacon,2,344,258,0.9488341,"a frying pan with meat in it on top of a stove",results2/states_2/0949_OZuUE9w5S_k.jpg
OZuUE9w5S_k,2,bacon,4,346,258,0.9616236,"a frying pan with meat in it on a stove",results3/states_2/0962_OZuUE9w5S_k.jpg
OZuUE9w5S_k,2,bacon,3,346,259,0.98181707,"a pan full of food on a stove with a blue spatula",results5/states_2/0982_OZuUE9w5S_k.jpg
O_sLeYiFWLI,2,bacon,53,150,58,0.95090306,"a person is putting bacon into a toaster oven",results3/states_2/0951_O_sLeYiFWLI.jpg
OecLvb2-0VA,2,bacon,43,413,126,0.9355826,"a man is cutting a piece of bacon on a cutting board",results/states_2/0936_OecLvb2-0VA.jpg
OecLvb2-0VA,2,bacon,44,375,129,0.98432034,"a man slicing a piece of bacon on a cutting board",results10/states_2/0984_OecLvb2-0VA.jpg
OecLvb2-0VA,2,bacon,42,375,128,0.985704,"a man is cutting bacon on a cutting board",results11/states_2/0986_OecLvb2-0VA.jpg
OecLvb2-0VA,2,bacon,45,413,126,0.9692911,"a man cutting a piece of bacon on a cutting board",results3/states_2/0969_OecLvb2-0VA.jpg
OecLvb2-0VA,2,bacon,42,321,118,0.787066,"a man is cutting bacon on a cutting board",results4/states_2/0787_OecLvb2-0VA.jpg
OecLvb2-0VA,2,bacon,44,413,127,0.8977835,"a man preparing a piece of bacon on a grill",results6/states_2/0898_OecLvb2-0VA.jpg
OecLvb2-0VA,2,bacon,42,327,127,0.785905,"a man is cutting a piece of bacon on a grill",results7/states_2/0786_OecLvb2-0VA.jpg
OecLvb2-0VA,2,bacon,42,372,129,0.97144,"a man slicing a piece of bacon on a cutting board",results9/states_2/0971_OecLvb2-0VA.jpg
OoIffj8BRyo,2,bacon,5,197,87,0.8715649,"a person grilling some bacon on a grill",results/states_2/0872_OoIffj8BRyo.jpg
OoIffj8BRyo,2,bacon,20,197,108,0.98680747,"a person is preparing bacon on a grill",results10/states_2/0987_OoIffj8BRyo.jpg
OoIffj8BRyo,2,bacon,18,197,108,0.9889167,"a person is preparing bacon on a grill",results11/states_2/0989_OoIffj8BRyo.jpg
OoIffj8BRyo,2,bacon,5,195,83,0.67621905,"a person is preparing bacon on a grill",results4/states_2/0676_OoIffj8BRyo.jpg
OoIffj8BRyo,2,bacon,19,195,83,0.89347833,"a person is preparing bacon on a grill",results6/states_2/0893_OoIffj8BRyo.jpg
OoIffj8BRyo,2,bacon,3,197,108,0.8094279,"a person is preparing bacon on a grill",results7/states_2/0809_OoIffj8BRyo.jpg
OoIffj8BRyo,2,bacon,4,197,111,0.9142697,"a person is preparing bacon on a grill",results8/states_2/0914_OoIffj8BRyo.jpg
OoIffj8BRyo,2,bacon,20,197,108,0.9814962,"a person is preparing bacon on a grill",results9/states_2/0981_OoIffj8BRyo.jpg
Ozcz7WVbSdw,2,bacon,125,328,193,0.8736834,"a person is putting bacon on a cutting board",results/states_2/0874_Ozcz7WVbSdw.jpg
Ozcz7WVbSdw,2,bacon,259,408,368,0.9788621,"a person putting bacon in a bag on a cutting board",results10/states_2/0979_Ozcz7WVbSdw.jpg
Ozcz7WVbSdw,2,bacon,259,583,568,0.98557746,"bacon wrapped doughnuts on a cooling rack",results11/states_2/0986_Ozcz7WVbSdw.jpg
Ozcz7WVbSdw,2,bacon,389,587,567,0.7721702,"a person is putting bacon wrapped dough on a cooling rack",results4/states_2/0772_Ozcz7WVbSdw.jpg
Ozcz7WVbSdw,2,bacon,28,582,288,0.97271866,"a person is putting bacon rolls on a baking tray",results5/states_2/0973_Ozcz7WVbSdw.jpg
Ozcz7WVbSdw,2,bacon,257,418,368,0.9125387,"a person putting bacon in a bag on a cutting board",results6/states_2/0913_Ozcz7WVbSdw.jpg
Ozcz7WVbSdw,2,bacon,27,494,56,0.779458,"a person is slicing a piece of meat on a wooden board",results7/states_2/0779_Ozcz7WVbSdw.jpg
Ozcz7WVbSdw,2,bacon,258,582,567,0.91607153,"a person is putting bacon wrapped dough on a cooling rack",results8/states_2/0916_Ozcz7WVbSdw.jpg
Ozcz7WVbSdw,2,bacon,257,583,568,0.97169787,"bacon wrapped doughnuts on a cooling rack",results9/states_2/0972_Ozcz7WVbSdw.jpg
P8OLixKgMYM,2,bacon,27,697,523,0.9114733,"a man grilling bacon on an outdoor grill",results/states_2/0911_P8OLixKgMYM.jpg
P8OLixKgMYM,2,bacon,102,509,132,0.96703947,"a man is preparing bacon on a grill",results10/states_2/0967_P8OLixKgMYM.jpg
P8OLixKgMYM,2,bacon,25,697,256,0.94381887,"a person using gloves to cook bacon on a grill",results2/states_2/0944_P8OLixKgMYM.jpg
P8OLixKgMYM,2,bacon,336,680,533,0.7834783,"a man is cooking bacon on a grill",results4/states_2/0783_P8OLixKgMYM.jpg
P8OLixKgMYM,2,bacon,27,670,262,0.9800231,"a person using gloves to cook bacon on a grill",results5/states_2/0980_P8OLixKgMYM.jpg
P8OLixKgMYM,2,bacon,24,659,494,0.8790119,"a man is preparing bacon on a grill",results6/states_2/0879_P8OLixKgMYM.jpg
P8OLixKgMYM,2,bacon,101,683,395,0.7884722,"a man grilling bacon on an outdoor grill",results7/states_2/0788_P8OLixKgMYM.jpg
P8OLixKgMYM,2,bacon,25,509,146,0.9365973,"a man is preparing bacon on a grill",results8/states_2/0937_P8OLixKgMYM.jpg
P8OLixKgMYM,2,bacon,102,623,130,0.9695061,"a man grilling bacon on an outdoor grill",results9/states_2/0970_P8OLixKgMYM.jpg
P8z8QgfLUQE,2,bacon,0,50,23,0.88882667,"bacon is being cooked in a frying pan",results/states_2/0889_P8z8QgfLUQE.jpg
P8z8QgfLUQE,2,bacon,11,49,24,0.94397986,"flip bacon when in a hurry to cook",results2/states_2/0944_P8z8QgfLUQE.jpg
P8z8QgfLUQE,2,bacon,3,48,33,0.8677967,"a man is cooking bacon in a frying pan",results6/states_2/0868_P8z8QgfLUQE.jpg
P8z8QgfLUQE,2,bacon,3,48,33,0.88869417,"a man is cooking bacon in a frying pan",results8/states_2/0889_P8z8QgfLUQE.jpg
PAkZguQuErk,2,bacon,39,230,122,0.91419816,"a person is putting bacon on a tray",results/states_2/0914_PAkZguQuErk.jpg
PAkZguQuErk,2,bacon,39,225,124,0.9779268,"a person is putting bacon on a pan",results10/states_2/0978_PAkZguQuErk.jpg
PAkZguQuErk,2,bacon,39,225,120,0.99218714,"a person is putting a piece of bacon on a tray",results11/states_2/0992_PAkZguQuErk.jpg
PAkZguQuErk,2,bacon,39,222,109,0.9418102,"a person is putting a piece of foil on top of a piece of meat",results2/states_2/0942_PAkZguQuErk.jpg
PAkZguQuErk,2,bacon,3,290,123,0.76331794,"a person is preparing bacon on a tray",results4/states_2/0763_PAkZguQuErk.jpg
PAkZguQuErk,2,bacon,0,227,123,0.9206687,"a person is preparing bacon on a tray",results6/states_2/0921_PAkZguQuErk.jpg
PAkZguQuErk,2,bacon,2,226,123,0.8622296,"a person is preparing bacon on a tray",results7/states_2/0862_PAkZguQuErk.jpg
PAkZguQuErk,2,bacon,0,222,121,0.95635414,"a person is preparing bacon on a tray",results8/states_2/0956_PAkZguQuErk.jpg
PAkZguQuErk,2,bacon,35,225,121,0.9864808,"a person is putting bacon on a foil tray",results9/states_2/0986_PAkZguQuErk.jpg
PIjxtc8Bs94,2,bacon,44,197,100,0.9798589,"a woman is slicing a piece of bacon on a cutting board",results10/states_2/0980_PIjxtc8Bs94.jpg
PIjxtc8Bs94,2,bacon,45,197,120,0.9885159,"a person slicing bacon on a cutting board",results11/states_2/0989_PIjxtc8Bs94.jpg
PIjxtc8Bs94,2,bacon,1,184,88,0.93049026,"bacon wrapped scallops on a tray with toothpicks",results2/states_2/0930_PIjxtc8Bs94.jpg
PIjxtc8Bs94,2,bacon,39,200,88,0.95095766,"bacon wrapped scallops on a tray with toothpicks",results3/states_2/0951_PIjxtc8Bs94.jpg
PIjxtc8Bs94,2,bacon,45,182,49,0.8793442,"a woman is preparing food in a kitchen",results6/states_2/0879_PIjxtc8Bs94.jpg
PIjxtc8Bs94,2,bacon,13,184,100,0.7672017,"a woman is slicing a piece of bacon on a cutting board",results7/states_2/0767_PIjxtc8Bs94.jpg
PIjxtc8Bs94,2,bacon,45,184,68,0.93856716,"a woman in a white shirt is holding a piece of dough",results8/states_2/0939_PIjxtc8Bs94.jpg
PIjxtc8Bs94,2,bacon,13,197,123,0.9794659,"a knife cutting bacon on a cutting board",results9/states_2/0979_PIjxtc8Bs94.jpg
POH2Nc0_wvQ,2,bacon,123,219,141,0.9208198,"a person is putting bacon in the toaster oven",results/states_2/0921_POH2Nc0_wvQ.jpg
POH2Nc0_wvQ,2,bacon,1,192,42,0.9866644,"a woman is putting bacon into an oven",results10/states_2/0987_POH2Nc0_wvQ.jpg
POH2Nc0_wvQ,2,bacon,0,152,42,0.9862803,"a woman is putting bacon into an oven",results11/states_2/0986_POH2Nc0_wvQ.jpg
POH2Nc0_wvQ,2,bacon,0,217,47,0.9512209,"a woman is cooking bacon in an oven",results2/states_2/0951_POH2Nc0_wvQ.jpg
POH2Nc0_wvQ,2,bacon,32,220,47,0.9717187,"a woman is putting bacon in the toaster oven",results3/states_2/0972_POH2Nc0_wvQ.jpg
POH2Nc0_wvQ,2,bacon,1,220,45,0.98072106,"a woman is putting bacon into an oven",results5/states_2/0981_POH2Nc0_wvQ.jpg
POH2Nc0_wvQ,2,bacon,32,218,42,0.8883533,"a woman is putting bacon into an oven",results6/states_2/0888_POH2Nc0_wvQ.jpg
POH2Nc0_wvQ,2,bacon,32,216,116,0.82109547,"a woman is cutting bacon on a cutting board",results7/states_2/0821_POH2Nc0_wvQ.jpg
POH2Nc0_wvQ,2,bacon,118,152,141,0.9307159,"a person is putting bacon in the toaster oven",results8/states_2/0931_POH2Nc0_wvQ.jpg
POH2Nc0_wvQ,2,bacon,0,152,42,0.98256457,"a woman is putting bacon into an oven",results9/states_2/0983_POH2Nc0_wvQ.jpg
PcgTjiT-jvg,2,bacon,10,349,51,0.9844734,"a person is cooking bacon in a frying pan",results10/states_2/0984_PcgTjiT-jvg.jpg
PcgTjiT-jvg,2,bacon,6,340,51,0.99089634,"a person is cooking bacon in a frying pan",results11/states_2/0991_PcgTjiT-jvg.jpg
PcgTjiT-jvg,2,bacon,11,359,38,0.7623431,"a person is cooking bacon in a frying pan",results4/states_2/0762_PcgTjiT-jvg.jpg
PcgTjiT-jvg,2,bacon,6,359,51,0.8943845,"a person is cooking bacon in a frying pan",results6/states_2/0894_PcgTjiT-jvg.jpg
PcgTjiT-jvg,2,bacon,6,349,51,0.7976716,"a person is cooking bacon in a frying pan",results7/states_2/0798_PcgTjiT-jvg.jpg
PcgTjiT-jvg,2,bacon,6,344,51,0.933705,"a person is cooking bacon in a frying pan",results8/states_2/0934_PcgTjiT-jvg.jpg
PcgTjiT-jvg,2,bacon,5,344,51,0.98148,"a person is cooking bacon in a frying pan",results9/states_2/0981_PcgTjiT-jvg.jpg
Pg4d6pEJnGk,2,bacon,104,178,106,0.88867027,"a person is putting bacon into an air fryer",results8/states_2/0889_Pg4d6pEJnGk.jpg
Q8wBn282ZQ8,2,bacon,32,336,158,0.96751475,"a person is putting bacon wrapped scallops on a stick",results10/states_2/0968_Q8wBn282ZQ8.jpg
Q8wBn282ZQ8,2,bacon,30,337,159,0.98711,"bacon wrapped scallops on a stick",results11/states_2/0987_Q8wBn282ZQ8.jpg
Q8wBn282ZQ8,2,bacon,31,327,133,0.93528414,"a person is putting bacon on a cutting board",results2/states_2/0935_Q8wBn282ZQ8.jpg
Q8wBn282ZQ8,2,bacon,34,328,121,0.6810473,"a person slicing a piece of bacon with a knife",results4/states_2/0681_Q8wBn282ZQ8.jpg
QJ5adauojao,2,bacon,24,184,45,0.9229854,"make sure that you heat the grill with the oil on it before adding the food",results2/states_2/0923_QJ5adauojao.jpg
Qf2yeGP3140,2,bacon,4,93,58,0.8955298,"a person is cooking bacon in an oven",results/states_2/0896_Qf2yeGP3140.jpg
Qf2yeGP3140,2,bacon,4,75,24,0.9856702,"a person is cutting up some meat on a tray",results10/states_2/0986_Qf2yeGP3140.jpg
Qf2yeGP3140,2,bacon,7,83,43,0.93558526,"bacon on a rack in an oven",results2/states_2/0936_Qf2yeGP3140.jpg
Qf2yeGP3140,2,bacon,7,102,42,0.9703406,"bacon cooking in the oven",results3/states_2/0970_Qf2yeGP3140.jpg
Qf2yeGP3140,2,bacon,4,86,42,0.9729386,"bacon cooking in the oven",results5/states_2/0973_Qf2yeGP3140.jpg
Qf2yeGP3140,2,bacon,18,94,64,0.8136495,"a man is putting bacon strips on a baking sheet",results7/states_2/0814_Qf2yeGP3140.jpg
QyO_LdwxHiM,2,bacon,2,359,148,0.8995644,"a person is cooking bacon in an air fryer",results/states_2/0900_QyO_LdwxHiM.jpg
QyO_LdwxHiM,2,bacon,2,358,148,0.92918074,"a person is cooking bacon in an air fryer",results2/states_2/0929_QyO_LdwxHiM.jpg
QyO_LdwxHiM,2,bacon,2,359,144,0.7298706,"a person is putting meat into an air fryer",results4/states_2/0730_QyO_LdwxHiM.jpg
QyO_LdwxHiM,2,bacon,2,358,148,0.97181576,"a person is cooking bacon in an air fryer",results5/states_2/0972_QyO_LdwxHiM.jpg
QyO_LdwxHiM,2,bacon,45,256,116,0.89323837,"a woman in a blue shirt is preparing food in a kitchen",results6/states_2/0893_QyO_LdwxHiM.jpg
QyO_LdwxHiM,2,bacon,44,359,116,0.83358896,"a woman in a blue shirt is cooking ham in an instant pot",results7/states_2/0834_QyO_LdwxHiM.jpg
QyO_LdwxHiM,2,bacon,30,259,104,0.9261229,"a woman is cooking bacon in an air fryer",results8/states_2/0926_QyO_LdwxHiM.jpg
QyO_LdwxHiM,2,bacon,18,359,126,0.96959597,"a person is putting bacon into an air fryer",results9/states_2/0970_QyO_LdwxHiM.jpg
RKzq_fbI7Pk,2,bacon,0,51,18,0.98771137,"a person cooking bacon in a pan on the stove",results11/states_2/0988_RKzq_fbI7Pk.jpg
RKzq_fbI7Pk,2,bacon,2,51,22,0.85298485,"a man is cooking bacon in a pan on the stove",results6/states_2/0853_RKzq_fbI7Pk.jpg
RKzq_fbI7Pk,2,bacon,2,51,22,0.77001494,"a man is cooking bacon in a pan on the stove",results7/states_2/0770_RKzq_fbI7Pk.jpg
RpECW9nAGzE,2,bacon,49,290,84,0.8960497,"a man is slicing a hot dog on a plate",results/states_2/0896_RpECW9nAGzE.jpg
RpECW9nAGzE,2,bacon,51,270,87,0.99065185,"a man slicing a hot dog on a plate",results10/states_2/0991_RpECW9nAGzE.jpg
RpECW9nAGzE,2,bacon,51,267,87,0.9945216,"a man slicing a hot dog on a plate",results11/states_2/0995_RpECW9nAGzE.jpg
RpECW9nAGzE,2,bacon,50,290,110,0.9707118,"a man is slicing sausages in a white bowl",results3/states_2/0971_RpECW9nAGzE.jpg
RpECW9nAGzE,2,bacon,52,250,86,0.7581849,"a man is slicing a piece of meat on a plate",results4/states_2/0758_RpECW9nAGzE.jpg
RpECW9nAGzE,2,bacon,53,290,110,0.9848954,"a man is slicing sausages in a white bowl",results5/states_2/0985_RpECW9nAGzE.jpg
RpECW9nAGzE,2,bacon,47,266,83,0.85680413,"a man is slicing a hot dog on a plate",results6/states_2/0857_RpECW9nAGzE.jpg
RpECW9nAGzE,2,bacon,46,293,84,0.82812804,"a man is slicing a hot dog on a plate",results7/states_2/0828_RpECW9nAGzE.jpg
RpECW9nAGzE,2,bacon,50,272,87,0.8970751,"a man slicing a hot dog on a plate",results8/states_2/0897_RpECW9nAGzE.jpg
RpECW9nAGzE,2,bacon,48,270,84,0.988442,"a man is slicing a piece of meat on a plate",results9/states_2/0988_RpECW9nAGzE.jpg
RtLswCh2ZnA,2,bacon,89,498,135,0.8661811,"a man is opening an oven with bacon in it",results/states_2/0866_RtLswCh2ZnA.jpg
RtLswCh2ZnA,2,bacon,87,466,118,0.9778608,"a man is preparing food in a kitchen",results10/states_2/0978_RtLswCh2ZnA.jpg
RtLswCh2ZnA,2,bacon,89,452,146,0.96883655,"a woman is opening an oven in a kitchen",results2/states_2/0969_RtLswCh2ZnA.jpg
RtLswCh2ZnA,2,bacon,89,486,135,0.97308826,"a man is putting bacon into an open toaster oven",results3/states_2/0973_RtLswCh2ZnA.jpg
